year,household_id,mobilebank_year,income
2010,456,,2028.442
2009,456,,2027.067
2008,456,,2026.813
2007,456,,2024.472
2006,456,,2023.849
2005,456,,2024.201
2004,456,,2023.841
2003,456,,2018.869
2002,456,,2022.94
2017,457,,2038.777
2016,457,,2035.395
2015,457,,2035.372
2014,457,,2033.905
2013,457,,2031.857
2012,457,,2031.458
2011,457,,2027.203
2010,457,,2028.811
2009,457,,2027.061
2008,457,,2027.39
2007,457,,2024.45
2006,457,,2026.8
2005,457,,2025.332
2004,457,,2024.459
2003,457,,2019.21
2002,457,,2023.934
2017,458,,2036.496
2016,458,,2034.85
2015,458,,2032.273
2014,458,,2033.158
2013,458,,2030.604
2012,458,,2029.232
2011,458,,2028.538
2010,458,,2027.109
2009,458,,2026.855
2008,458,,2025.445
2007,458,,2024.208
2006,458,,2022.732
2005,458,,2024.115
2004,458,,2022.846
2003,458,,2017.786
2002,458,,2018.603
2017,459,,2036.026
2016,459,,2036.059
2015,459,,2034.071
2014,459,,2032.565
2013,459,,2029.546
2012,459,,2029.225
2011,459,,2027.688
2010,459,,2027.097
2009,459,,2026.736
2008,459,,2026.36
2007,459,,2023.179
2006,459,,2023.276
2005,459,,2024.762
2004,459,,2024.513
2003,459,,2020.139
2002,459,,2024.387
2017,460,,2035.772
2016,460,,2036.371
2015,460,,2035.96
2014,460,,2035.479
2013,460,,2032.71
2012,460,,2029.201
2011,460,,2025.923
2010,460,,2028.941
2009,460,,2029.556
2008,460,,2026.875
2007,460,,2024.532
2006,460,,2024.663
2005,460,,2026.782
2004,460,,2027.165
2003,460,,2021.173
2002,460,,2025.337
2017,461,,2035.552
2016,461,,2032.931
2015,461,,2032.44
2014,461,,2031.407
2013,461,,2028.427
2012,461,,2027.806
2011,461,,2027.203
2010,461,,2026.781
2009,461,,2023.925
2008,461,,2027.56
2007,461,,2021.391
2006,461,,2020.596
2005,461,,2022.125
2004,461,,2022.905
2003,461,,2017.375
2002,461,,2024.217
2017,462,,2035.736
2016,462,,2036.546
2015,462,,2032.716
2014,462,,2034.844
2013,462,,2029.798
2012,462,,2027.93
2011,462,,2027.094
2010,462,,2027.386
2009,462,,2026.496
2008,462,,2027.09
2007,462,,2025.041
2006,462,,2025.132
2005,462,,2024.192
2004,462,,2025.018
2003,462,,2018.646
2002,462,,2024.028
2017,463,,2038.231
2016,463,,2037.774
2015,463,,2035.367
2014,463,,2033.731
2013,463,,2029.911
2012,463,,2030.636
2011,463,,2030.004
2010,463,,2029.451
2009,463,,2026.927
2008,463,,2025.733
2007,463,,2023.491
2006,463,,2025.551
2005,463,,2026.126
2004,463,,2024.098
2003,463,,2019.213
2002,463,,2024.047
2017,464,,2038.911
2016,464,,2035.409
2015,464,,2032.416
2014,464,,2035.131
2013,464,,2032.864
2012,464,,2030.912
2011,464,,2028.215
2010,464,,2027.476
2009,464,,2026.011
2008,464,,2025.987
2007,464,,2023.92
2006,464,,2026.919
2005,464,,2025.211
2004,464,,2024.052
2003,464,,2019.016
2002,464,,2020.161
2017,465,,2037.408
2016,465,,2034.788
2015,465,,2035.006
2014,465,,2034.754
2013,465,,2029.025
2012,465,,2028.142
2011,465,,2028.561
2010,465,,2029.781
2009,465,,2026.042
2008,465,,2024.244
2007,465,,2024.66
2006,465,,2024.776
2005,465,,2023.509
2004,465,,2023.409
2003,465,,2017.609
2002,465,,2024.61
2017,466,,2034.202
2016,466,,2033.765
2015,466,,2032.179
2014,466,,2034.934
2013,466,,2029.875
2012,466,,2026.681
2011,466,,2028.907
2010,466,,2027.789
2009,466,,2025.827
2008,466,,2026.029
2007,466,,2023.158
2006,466,,2022.912
2005,466,,2023.405
2004,466,,2023.918
2003,466,,2017.099
2002,466,,2020.962
2017,467,,2038.167
2016,467,,2034.538
2015,467,,2034.557
2014,467,,2033.749
2013,467,,2030.214
2012,467,,2029.599
2011,467,,2029.483
2010,467,,2027.696
2009,467,,2026.214
2008,467,,2027.684
2007,467,,2023.56
2006,467,,2022.965
2005,467,,2023.212
2004,467,,2022.456
2003,467,,2019.55
2002,467,,2022.169
2017,468,,2038.229
2016,468,,2036.838
2015,468,,2033.582
2014,468,,2033.282
2013,468,,2031.343
2012,468,,2028.977
2011,468,,2029.796
2010,468,,2029.253
2009,468,,2026.867
2008,468,,2028.75
2007,468,,2022.801
2006,468,,2023.117
2005,468,,2026.987
2004,468,,2023.599
2003,468,,2021.069
2002,468,,2022.923
2017,469,,2036.864
2016,469,,2036.485
2015,469,,2034.042
2014,469,,2034.326
2013,469,,2030.34
2012,469,,2030.366
2011,469,,2029.899
2010,469,,2028.449
2009,469,,2025.083
2008,469,,2023.976
2007,469,,2024.379
2006,469,,2022.358
2005,469,,2023.786
2004,469,,2022.927
2003,469,,2019.735
2002,469,,2023.714
2017,470,,2034.133
2016,470,,2036.738
2015,470,,2034.044
2014,470,,2033.575
2013,470,,2030.948
2012,470,,2030.043
2011,470,,2029.043
2010,470,,2030.175
2009,470,,2026.057
2008,470,,2025.417
2007,470,,2025.641
2006,470,,2024.606
2005,470,,2023.402
2004,470,,2022.738
2003,470,,2019.13
2002,470,,2025.068
2017,471,,2035.602
2016,471,,2034.863
2015,471,,2033.069
2014,471,,2033.383
2013,471,,2028.713
2012,471,,2027.875
2011,471,,2029.963
2010,471,,2025.415
2009,471,,2025.392
2008,471,,2026.267
2007,471,,2022.945
2006,471,,2023.776
2005,471,,2022.981
2004,471,,2025.161
2003,471,,2019.216
2002,471,,2023.403
2017,472,,2038.385
2016,472,,2034.246
2015,472,,2034.565
2014,472,,2033.449
2013,472,,2029.521
2012,472,,2029.632
2011,472,,2025.933
2010,472,,2026.453
2009,472,,2026.002
2008,472,,2025.341
2007,472,,2023.873
2006,472,,2021.61
2005,472,,2023.233
2004,472,,2023.646
2003,472,,2020.747
2002,472,,2024.793
2017,473,,2038.914
2016,473,,2034.223
2015,473,,2036.967
2014,473,,2033.603
2013,473,,2031.229
2012,473,,2033.46
2011,473,,2028.418
2010,473,,2028.291
2009,473,,2026.299
2008,473,,2025.766
2007,473,,2023.125
2006,473,,2025.958
2005,473,,2026.315
2004,473,,2023.817
2003,473,,2019.553
2002,473,,2022.896
2017,474,,2039.575
2016,474,,2036.8
2015,474,,2032.948
2014,474,,2035.579
2013,474,,2034.192
2012,474,,2031.529
2011,474,,2031.12
2010,474,,2031.759
2009,474,,2028.217
2008,474,,2029.268
2007,474,,2026.592
2006,474,,2026.936
2005,474,,2025.728
2004,474,,2026.431
2003,474,,2024.038
2002,474,,2022.086
2017,475,,2036.215
2016,475,,2034.429
2015,475,,2035.614
2014,475,,2032.987
2013,475,,2030.718
2012,475,,2028.805
2011,475,,2025.695
2010,475,,2026.346
2009,475,,2025.157
2008,475,,2025.046
2007,475,,2027.604
2006,475,,2024.276
2005,475,,2023.308
2004,475,,2025.117
2003,475,,2017.409
2002,475,,2022.713
2017,476,,2037.234
2016,476,,2034.594
2015,476,,2031.264
2014,476,,2031.71
2013,476,,2029.194
2012,476,,2029.55
2011,476,,2030.407
2010,476,,2027.656
2009,476,,2027.025
2008,476,,2026.731
2007,476,,2024.855
2006,476,,2024.747
2005,476,,2024.05
2004,476,,2023.546
2003,476,,2019.626
2002,476,,2022.28
2017,477,,2035.987
2016,477,,2034.429
2015,477,,2032.444
2014,477,,2032.775
2013,477,,2028.97
2012,477,,2029.286
2011,477,,2028.114
2010,477,,2025.761
2009,477,,2025.523
2008,477,,2024.569
2007,477,,2022.237
2006,477,,2023.043
2005,477,,2024.912
2004,477,,2024.25
2003,477,,2018.919
2002,477,,2021.158
2017,478,,2035.082
2016,478,,2032.945
2015,478,,2031.757
2014,478,,2032.974
2013,478,,2027.646
2012,478,,2029.027
2011,478,,2026.81
2010,478,,2026.852
2009,478,,2022.984
2008,478,,2026.806
2007,478,,2025.511
2006,478,,2023.114
2005,478,,2023.563
2004,478,,2020.54
2003,478,,2018.888
2002,478,,2019.976
2017,479,,2037.315
2016,479,,2036.599
2015,479,,2034.452
2014,479,,2035.052
2013,479,,2029.508
2012,479,,2030.911
2011,479,,2030.407
2010,479,,2030.517
2009,479,,2026.724
2008,479,,2026.237
2007,479,,2024.298
2006,479,,2024.948
2005,479,,2029.492
2004,479,,2025.01
2003,479,,2022.153
2002,479,,2024.173
2017,480,,2036.169
2016,480,,2032.244
2015,480,,2032.794
2014,480,,2035.36
2013,480,,2028.698
2012,480,,2027.272
2011,480,,2027.036
2010,480,,2026.424
2009,480,,2024.005
2008,480,,2024.294
2007,480,,2023.878
2006,480,,2021.959
2005,480,,2022.13
2004,480,,2021.662
2003,480,,2018.964
2002,480,,2022.41
2017,481,,2035.315
2016,481,,2033.148
2015,481,,2031.654
2014,481,,2031.985
2013,481,,2029.766
2012,481,,2026.774
2011,481,,2028.365
2010,481,,2026.84
2009,481,,2024.915
2008,481,,2025.646
2007,481,,2022.878
2006,481,,2024.144
2005,481,,2022.31
2004,481,,2023.055
2003,481,,2017.195
2002,481,,2018.917
2017,482,,2036.522
2016,482,,2037.439
2015,482,,2033.645
2014,482,,2034.003
2013,482,,2029.869
2012,482,,2027.007
2011,482,,2026.908
2010,482,,2028.542
2009,482,,2025.34
2008,482,,2027.413
2007,482,,2024.459
2006,482,,2024.33
2005,482,,2024.844
2004,482,,2023.643
2003,482,,2019.883
2002,482,,2024.133
2017,483,,2036.566
2016,483,,2032.835
2015,483,,2034.122
2014,483,,2035.198
2013,483,,2032.804
2012,483,,2032.637
2011,483,,2029.693
2010,483,,2025.784
2009,483,,2027.459
2008,483,,2027.239
2007,483,,2022.648
2006,483,,2022.585
2005,483,,2024.498
2004,483,,2025.143
2003,483,,2020.164
2002,483,,2025.136
2017,484,,2033.929
2016,484,,2032.53
2015,484,,2035.275
2014,484,,2032.281
2013,484,,2031.597
2012,484,,2026.346
2011,484,,2025.581
2010,484,,2028.245
2009,484,,2025.811
2008,484,,2024.063
2007,484,,2025.04
2006,484,,2021.805
2005,484,,2023.377
2004,484,,2021.645
2003,484,,2018.543
2002,484,,2021.467
2017,485,,2033.376
2016,485,,2034.66
2015,485,,2031.378
2014,485,,2034.941
2013,485,,2028.672
2012,485,,2029.728
2011,485,,2027.719
2010,485,,2024.098
2009,485,,2024.868
2008,485,,2023.353
2007,485,,2023.465
2006,485,,2022.122
2005,485,,2023.015
2004,485,,2024.227
2003,485,,2019.754
2002,485,,2023.08
2017,486,,2034.748
2016,486,,2033.643
2015,486,,2031.564
2014,486,,2031.042
2013,486,,2029.3
2012,486,,2029.031
2011,486,,2028.117
2010,486,,2025.353
2009,486,,2025.404
2008,486,,2023.751
2007,486,,2024.183
2006,486,,2022.598
2005,486,,2022.546
2004,486,,2021.766
2003,486,,2017.723
2002,486,,2024.775
2017,487,,2037.254
2016,487,,2032.9
2015,487,,2034.619
2014,487,,2034.048
2013,487,,2029.681
2012,487,,2028.498
2011,487,,2026.875
2010,487,,2027.64
2009,487,,2028.637
2008,487,,2026.159
2007,487,,2023.622
2006,487,,2024.817
2005,487,,2024.909
2004,487,,2024.233
2003,487,,2021.142
2002,487,,2023.699
2017,488,,2038.719
2016,488,,2034.692
2015,488,,2035.673
2014,488,,2034.962
2013,488,,2031.392
2012,488,,2032.525
2011,488,,2028.547
2010,488,,2029.384
2009,488,,2028.47
2008,488,,2026.399
2007,488,,2025.303
2006,488,,2025.133
2005,488,,2023.37
2004,488,,2024.438
2003,488,,2016.952
2002,488,,2022.968
2017,489,,2038.045
2016,489,,2037.228
2015,489,,2034.071
2014,489,,2032.929
2013,489,,2031.082
2012,489,,2032.934
2011,489,,2030.16
2010,489,,2029.715
2009,489,,2026.926
2008,489,,2025.123
2007,489,,2023.407
2006,489,,2026.208
2005,489,,2026.353
2004,489,,2023.197
2003,489,,2019.573
2002,489,,2024.92
2017,490,,2035.602
2016,490,,2035.635
2015,490,,2034.763
2014,490,,2034.239
2013,490,,2031.3
2012,490,,2027.239
2011,490,,2031.462
2010,490,,2029.561
2009,490,,2027.627
2008,490,,2027.174
2007,490,,2026.268
2006,490,,2024.611
2005,490,,2024.988
2004,490,,2023.71
2003,490,,2019.161
2002,490,,2025.475
2017,491,,2037.521
2016,491,,2035.532
2015,491,,2034.149
2014,491,,2035.697
2013,491,,2031.508
2012,491,,2028.834
2011,491,,2028.515
2010,491,,2029.351
2009,491,,2028.25
2008,491,,2026.879
2007,491,,2026.213
2006,491,,2025.437
2005,491,,2027.433
2004,491,,2023.876
2003,491,,2020.303
2002,491,,2024.103
2017,492,,2036.139
2016,492,,2036.469
2015,492,,2034.897
2014,492,,2031.273
2013,492,,2030.45
2012,492,,2031.874
2011,492,,2030.061
2010,492,,2026.542
2009,492,,2026.38
2008,492,,2027.112
2007,492,,2024.519
2006,492,,2026.594
2005,492,,2023.98
2004,492,,2023.638
2003,492,,2019.268
2002,492,,2021.29
2017,493,,2038.565
2016,493,,2038.251
2015,493,,2036.587
2014,493,,2034.79
2013,493,,2029.954
2012,493,,2033.522
2011,493,,2030.866
2010,493,,2030.218
2009,493,,2028.974
2008,493,,2028.189
2007,493,,2026.265
2006,493,,2026.556
2005,493,,2027.642
2004,493,,2027.373
2003,493,,2021.228
2002,493,,2024.008
2017,494,,2032.672
2016,494,,2031.953
2015,494,,2032.233
2014,494,,2030.407
2013,494,,2029.063
2012,494,,2026.043
2011,494,,2025.015
2010,494,,2024.905
2009,494,,2023.619
2008,494,,2022.353
2007,494,,2019.328
2006,494,,2021.111
2005,494,,2020.085
2004,494,,2020.4
2003,494,,2016.704
2002,494,,2021.494
2017,495,,2039.309
2016,495,,2037.513
2015,495,,2036.273
2014,495,,2035.847
2013,495,,2031.538
2012,495,,2032.849
2011,495,,2030.474
2010,495,,2030.62
2009,495,,2029.018
2008,495,,2028.73
2007,495,,2027.457
2006,495,,2027.771
2005,495,,2029.352
2004,495,,2024.233
2003,495,,2021.927
2002,495,,2025.665
2017,496,,2039.181
2016,496,,2037.177
2015,496,,2036.73
2014,496,,2037.612
2013,496,,2030.521
2012,496,,2032.471
2011,496,,2028.964
2010,496,,2028.64
2009,496,,2029.471
2008,496,,2029.685
2007,496,,2026.164
2006,496,,2027.359
2005,496,,2023.552
2004,496,,2024.784
2003,496,,2022.806
2002,496,,2023.608
2017,497,,2035.706
2016,497,,2034.9
2015,497,,2034.259
2014,497,,2035.174
2013,497,,2032.423
2012,497,,2030.147
2011,497,,2028.232
2010,497,,2028.774
2009,497,,2028.244
2008,497,,2026.493
2007,497,,2024.296
2006,497,,2022.142
2005,497,,2022.962
2004,497,,2025.035
2003,497,,2019.218
2002,497,,2023.579
2017,498,,2037.791
2016,498,,2037.289
2015,498,,2032.838
2014,498,,2035.075
2013,498,,2031.733
2012,498,,2029.813
2011,498,,2028.168
2010,498,,2026.829
2009,498,,2027.076
2008,498,,2027.482
2007,498,,2023.983
2006,498,,2023.566
2005,498,,2025.586
2004,498,,2025.453
2003,498,,2021.52
2002,498,,2022.135
2017,499,,2035.3
2016,499,,2036.188
2015,499,,2035.224
2014,499,,2035.02
2013,499,,2031.593
2012,499,,2031.465
2011,499,,2026.89
2010,499,,2027.684
2009,499,,2024.737
2008,499,,2025.164
2007,499,,2026.119
2006,499,,2022.89
2005,499,,2025.599
2004,499,,2022.527
2003,499,,2020.425
2002,499,,2023.603
2017,500,,2035.914
2016,500,,2032.372
2015,500,,2033.667
2014,500,,2031.637
2013,500,,2031.46
2012,500,,2028.869
2011,500,,2026.648
2010,500,,2027.825
2009,500,,2025.637
2008,500,,2026.592
2007,500,,2023.383
2006,500,,2025.115
2005,500,,2023.659
2004,500,,2025.398
2003,500,,2019.699
2002,500,,2023.525
2017,501,,2035.24
2016,501,,2035.316
2015,501,,2032.574
2014,501,,2033.353
2013,501,,2032.572
2012,501,,2028.901
2011,501,,2029.193
2010,501,,2027.897
2009,501,,2027.963
2008,501,,2026.374
2007,501,,2024.938
2006,501,,2023.76
2005,501,,2024.999
2004,501,,2024.647
2003,501,,2021
2002,501,,2025.05
2017,502,,2035.941
2016,502,,2035.938
2015,502,,2034.263
2014,502,,2033.758
2013,502,,2032.053
2012,502,,2031.705
2011,502,,2030.854
2010,502,,2029.829
2009,502,,2028.344
2008,502,,2026.715
2007,502,,2026.149
2006,502,,2027.551
2005,502,,2024.597
2004,502,,2026.547
2003,502,,2022.387
2002,502,,2025.332
2017,503,,2037.011
2016,503,,2034.114
2015,503,,2031.042
2014,503,,2035.739
2013,503,,2029.478
2012,503,,2029.16
2011,503,,2030.272
2010,503,,2028.729
2009,503,,2027.224
2008,503,,2026.957
2007,503,,2026.734
2006,503,,2025.139
2005,503,,2027.084
2004,503,,2024.112
2003,503,,2020.205
2002,503,,2022.302
2017,504,,2038.8
2016,504,,2035.486
2015,504,,2037.718
2014,504,,2033.907
2013,504,,2032.747
2012,504,,2032.642
2011,504,,2031.334
2010,504,,2029.866
2009,504,,2025.22
2008,504,,2026.247
2007,504,,2026.292
2006,504,,2025.965
2005,504,,2026.953
2004,504,,2026.089
2003,504,,2020.852
2002,504,,2026.172
2017,505,,2037.492
2016,505,,2033.365
2015,505,,2035.778
2014,505,,2033.943
2013,505,,2031.167
2012,505,,2032.822
2011,505,,2027.928
2010,505,,2028.113
2009,505,,2025.757
2008,505,,2027.769
2007,505,,2024.863
2006,505,,2021.733
2005,505,,2026.88
2004,505,,2025.014
2003,505,,2023.116
2002,505,,2024.135
2017,506,,2035.596
2016,506,,2034.959
2015,506,,2032.494
2014,506,,2032.226
2013,506,,2028.846
2012,506,,2029.776
2011,506,,2027.58
2010,506,,2028.001
2009,506,,2025.781
2008,506,,2025.345
2007,506,,2022.358
2006,506,,2024.311
2005,506,,2023.898
2004,506,,2024.113
2003,506,,2020.792
2002,506,,2023.472
2017,507,,2038.451
2016,507,,2031.65
2015,507,,2034.094
2014,507,,2033.887
2013,507,,2028.958
2012,507,,2028.797
2011,507,,2028.225
2010,507,,2027.623
2009,507,,2024.468
2008,507,,2024.781
2007,507,,2023.013
2006,507,,2024.263
2005,507,,2024.556
2004,507,,2024.925
2003,507,,2017.81
2002,507,,2019.344
2017,508,,2040.12
2016,508,,2038.915
2015,508,,2037.576
2014,508,,2036.703
2013,508,,2036.163
2012,508,,2030.507
2011,508,,2033.153
2010,508,,2032.131
2009,508,,2029.108
2008,508,,2030.954
2007,508,,2028.712
2006,508,,2026.765
2005,508,,2027.411
2004,508,,2027.754
2003,508,,2024.364
2002,508,,2026.682
2017,509,,2037.537
2016,509,,2035.084
2015,509,,2033.895
2014,509,,2033.598
2013,509,,2031.777
2012,509,,2031.122
2011,509,,2029.111
2010,509,,2028.803
2009,509,,2027.372
2008,509,,2028.688
2007,509,,2024.236
2006,509,,2026.683
2005,509,,2025.232
2004,509,,2027.691
2003,509,,2018.379
2002,509,,2023.93
2017,510,,2037.788
2016,510,,2036.959
2015,510,,2032.446
2014,510,,2035.04
2013,510,,2034.211
2012,510,,2029.809
2011,510,,2029.333
2010,510,,2031.771
2009,510,,2028.062
2008,510,,2027.384
2007,510,,2026.407
2006,510,,2025.746
2005,510,,2026.893
2004,510,,2026.604
2003,510,,2018.999
2002,510,,2024.728
2017,511,,2034.271
2016,511,,2035.733
2015,511,,2032.852
2014,511,,2033.772
2013,511,,2030.397
2012,511,,2028.438
2011,511,,2029.698
2010,511,,2026.109
2009,511,,2026.857
2008,511,,2025.399
2007,511,,2025.778
2006,511,,2025.488
2005,511,,2025.793
2004,511,,2025.367
2003,511,,2021.431
2002,511,,2025.548
2017,512,,2036.449
2016,512,,2034.28
2015,512,,2034.75
2014,512,,2033.196
2013,512,,2029.485
2012,512,,2026.909
2011,512,,2028.191
2010,512,,2030.009
2009,512,,2027.823
2008,512,,2026.829
2007,512,,2025.735
2006,512,,2025.688
2005,512,,2024.565
2004,512,,2023.602
2003,512,,2018.067
2002,512,,2024.373
2017,513,,2037.925
2016,513,,2034.192
2015,513,,2035.146
2014,513,,2032.862
2013,513,,2031.659
2012,513,,2028.73
2011,513,,2026.737
2010,513,,2027.876
2009,513,,2028.388
2008,513,,2027.258
2007,513,,2024.494
2006,513,,2025.555
2005,513,,2023.352
2004,513,,2025.061
2003,513,,2018.287
2002,513,,2022.551
2017,514,,2039.386
2016,514,,2037.368
2015,514,,2035.056
2014,514,,2035.472
2013,514,,2033.476
2012,514,,2031.613
2011,514,,2029.427
2010,514,,2027.291
2009,514,,2027.523
2008,514,,2028.483
2007,514,,2026.437
2006,514,,2025.584
2005,514,,2026.281
2004,514,,2026.449
2003,514,,2024.379
2002,514,,2026.839
2017,515,,2036.652
2016,515,,2033.32
2015,515,,2032.676
2014,515,,2032.609
2013,515,,2030.041
2012,515,,2028.371
2011,515,,2029.4
2010,515,,2025.502
2009,515,,2025.978
2008,515,,2025.608
2007,515,,2023.285
2006,515,,2024.57
2005,515,,2022.07
2004,515,,2024.146
2003,515,,2019.105
2002,515,,2024.311
2017,516,,2036.844
2016,516,,2032.265
2015,516,,2032.974
2014,516,,2033.39
2013,516,,2027.93
2012,516,,2028.51
2011,516,,2028.331
2010,516,,2027.107
2009,516,,2023.96
2008,516,,2023.985
2007,516,,2023.33
2006,516,,2023.293
2005,516,,2022.006
2004,516,,2022.004
2003,516,,2017.918
2002,516,,2021.067
2017,517,,2040.118
2016,517,,2036.472
2015,517,,2035.584
2014,517,,2037.81
2013,517,,2033.909
2012,517,,2030.701
2011,517,,2028.224
2010,517,,2029.275
2009,517,,2026.567
2008,517,,2029.806
2007,517,,2024.537
2006,517,,2025.193
2005,517,,2023.88
2004,517,,2025.833
2003,517,,2022.312
2002,517,,2025.333
2017,518,,2034.846
2016,518,,2034.405
2015,518,,2033.827
2014,518,,2034.232
2013,518,,2028.484
2012,518,,2027.291
2011,518,,2026.305
2010,518,,2026.688
2009,518,,2025.838
2008,518,,2026.19
2007,518,,2023.741
2006,518,,2025.972
2005,518,,2024.359
2004,518,,2023.003
2003,518,,2018.097
2002,518,,2022.535
2017,519,,2037.826
2016,519,,2034.879
2015,519,,2033.606
2014,519,,2034.407
2013,519,,2028.857
2012,519,,2029.852
2011,519,,2030.697
2010,519,,2028.116
2009,519,,2025.061
2008,519,,2026.197
2007,519,,2024.442
2006,519,,2023.238
2005,519,,2025.534
2004,519,,2024.283
2003,519,,2020.49
2002,519,,2024.652
2017,520,,2032.106
2016,520,,2033.001
2015,520,,2030.776
2014,520,,2034.712
2013,520,,2028.019
2012,520,,2027.718
2011,520,,2025.048
2010,520,,2027.141
2009,520,,2026.08
2008,520,,2024.972
2007,520,,2020.66
2006,520,,2018.983
2005,520,,2022.729
2004,520,,2019.558
2003,520,,2016.415
2002,520,,2022.469
2017,521,,2036.739
2016,521,,2035.543
2015,521,,2033.166
2014,521,,2034.246
2013,521,,2031.837
2012,521,,2028.983
2011,521,,2029.687
2010,521,,2029.991
2009,521,,2026.229
2008,521,,2026.162
2007,521,,2024.972
2006,521,,2024.591
2005,521,,2024.45
2004,521,,2025.92
2003,521,,2023.753
2002,521,,2026.187
2017,522,,2038.26
2016,522,,2032.98
2015,522,,2035.442
2014,522,,2033.868
2013,522,,2031.265
2012,522,,2032.384
2011,522,,2025.777
2010,522,,2027.802
2009,522,,2026.466
2008,522,,2025.662
2007,522,,2025.892
2006,522,,2024.179
2005,522,,2025.671
2004,522,,2026.582
2003,522,,2019.803
2002,522,,2021.525
2017,523,,2036.861
2016,523,,2034.662
2015,523,,2032.66
2014,523,,2033.655
2013,523,,2029.615
2012,523,,2028.889
2011,523,,2026.552
2010,523,,2028.091
2009,523,,2022.938
2008,523,,2026.498
2007,523,,2024.525
2006,523,,2023.915
2005,523,,2024.331
2004,523,,2021.528
2003,523,,2017.998
2002,523,,2021.662
2017,524,,2038.02
2016,524,,2035.809
2015,524,,2034.098
2014,524,,2034.634
2013,524,,2031.042
2012,524,,2030.357
2011,524,,2027.389
2010,524,,2030.565
2009,524,,2026.844
2008,524,,2027.426
2007,524,,2023.187
2006,524,,2025.341
2005,524,,2026.832
2004,524,,2024.844
2003,524,,2020.456
2002,524,,2022.085
2017,525,,2035.917
2016,525,,2035.435
2015,525,,2032.319
2014,525,,2033.07
2013,525,,2030.686
2012,525,,2030.679
2011,525,,2029.196
2010,525,,2026.375
2009,525,,2024.805
2008,525,,2025.539
2007,525,,2024.025
2006,525,,2023.352
2005,525,,2024.51
2004,525,,2023.184
2003,525,,2019.767
2002,525,,2022.51
